Tracked Entity Instance ID,Attribute,Value
S2yNG86Cf78,ENRjVGxVL6l,b'Awori'
S2yNG86Cf78,Gy1jHsTp9P6,b'58'
H8pUUBwtbzP,Ewi7FUfcHAD,b'798964087v'
H8pUUBwtbzP,GnL13HAVFOm,b'Male'
H8pUUBwtbzP,ZkNZOxS24k7,b'7708/36'
H8pUUBwtbzP,jWjSY7cktaQ,b'Naalnish'
H8pUUBwtbzP,sB1IHYu2xQT,b'Adongo'
H8pUUBwtbzP,ENRjVGxVL6l,b'Muwonge'
H8pUUBwtbzP,Gy1jHsTp9P6,b'50'
amAsZBTZMQ0,Ewi7FUfcHAD,b'876606507g'
amAsZBTZMQ0,GnL13HAVFOm,b'Male'
amAsZBTZMQ0,ZkNZOxS24k7,b'8277/18'
amAsZBTZMQ0,jWjSY7cktaQ,b'Cadi'
amAsZBTZMQ0,sB1IHYu2xQT,b'Tumuramye'
amAsZBTZMQ0,ENRjVGxVL6l,b'Muwonge'
amAsZBTZMQ0,Gy1jHsTp9P6,b'60'
bDGWeuhWZy3,Ewi7FUfcHAD,b'391378677c'
bDGWeuhWZy3,GnL13HAVFOm,b'Male'
bDGWeuhWZy3,ZkNZOxS24k7,b'6225/45'
bDGWeuhWZy3,jWjSY7cktaQ,b'Dacso'
bDGWeuhWZy3,sB1IHYu2xQT,b'Katushabe'
bDGWeuhWZy3,ENRjVGxVL6l,b'Okot'
bDGWeuhWZy3,Gy1jHsTp9P6,b'21'
Q0cYgcSSkZz,Ewi7FUfcHAD,b'148062797y'
Q0cYgcSSkZz,GnL13HAVFOm,b'Female'
Q0cYgcSSkZz,ZkNZOxS24k7,b'6008/63'
Q0cYgcSSkZz,jWjSY7cktaQ,b'Saabir'
Q0cYgcSSkZz,sB1IHYu2xQT,b'Bogere'
Q0cYgcSSkZz,ENRjVGxVL6l,b'Nambuya'
Q0cYgcSSkZz,Gy1jHsTp9P6,b'62'
u5CV7iYDaaq,Ewi7FUfcHAD,b'381436777l'
u5CV7iYDaaq,GnL13HAVFOm,b'Female'
u5CV7iYDaaq,ZkNZOxS24k7,b'6485/91'
u5CV7iYDaaq,jWjSY7cktaQ,b'Yaalmani'
u5CV7iYDaaq,sB1IHYu2xQT,b'Alinaitwe'
u5CV7iYDaaq,ENRjVGxVL6l,b'Night'
u5CV7iYDaaq,Gy1jHsTp9P6,b'59'
DYZFLNOOOLj,Ewi7FUfcHAD,b'489975358k'
DYZFLNOOOLj,GnL13HAVFOm,b'Female'
DYZFLNOOOLj,ZkNZOxS24k7,b'7544/41'
DYZFLNOOOLj,jWjSY7cktaQ,b'Cabul'
DYZFLNOOOLj,sB1IHYu2xQT,b'Katusabe'
DYZFLNOOOLj,ENRjVGxVL6l,b'Kansiime'
DYZFLNOOOLj,Gy1jHsTp9P6,b'36'
LSqHBvn2Dt0,Ewi7FUfcHAD,b'680428768d'
LSqHBvn2Dt0,GnL13HAVFOm,b'Female'
LSqHBvn2Dt0,ZkNZOxS24k7,b'3895/25'
LSqHBvn2Dt0,jWjSY7cktaQ,b'Naadir'
LSqHBvn2Dt0,sB1IHYu2xQT,b'Namwanje'
LSqHBvn2Dt0,ENRjVGxVL6l,b'Kizito'
LSqHBvn2Dt0,Gy1jHsTp9P6,b'37'
aJuWWhZs7Ez,Ewi7FUfcHAD,b'279641080o'
aJuWWhZs7Ez,GnL13HAVFOm,b'Female'
aJuWWhZs7Ez,ZkNZOxS24k7,b'8755/93'
aJuWWhZs7Ez,jWjSY7cktaQ,b'Taalah'
aJuWWhZs7Ez,sB1IHYu2xQT,b'Nandudu'
aJuWWhZs7Ez,ENRjVGxVL6l,b'Businge'
aJuWWhZs7Ez,Gy1jHsTp9P6,b'26'
vltIA851fEP,Ewi7FUfcHAD,b'781800773c'
vltIA851fEP,GnL13HAVFOm,b'Male'
vltIA851fEP,ZkNZOxS24k7,b'4067/52'
vltIA851fEP,jWjSY7cktaQ,b'Yadav'
vltIA851fEP,sB1IHYu2xQT,b'Nabwire'
vltIA851fEP,ENRjVGxVL6l,b'Odongo'
vltIA851fEP,Gy1jHsTp9P6,b'50'
UylOzR78drK,Ewi7FUfcHAD,b'720615484n'
UylOzR78drK,GnL13HAVFOm,b'Male'
UylOzR78drK,ZkNZOxS24k7,b'2653/64'
UylOzR78drK,jWjSY7cktaQ,b'Eallison'
UylOzR78drK,sB1IHYu2xQT,b'Nsubuga'
UylOzR78drK,ENRjVGxVL6l,b'Mirembe'
UylOzR78drK,Gy1jHsTp9P6,b'18'
XM8mvUYI73T,Ewi7FUfcHAD,b'374583338g'
XM8mvUYI73T,GnL13HAVFOm,b'Female'
XM8mvUYI73T,ZkNZOxS24k7,b'4428/49'
XM8mvUYI73T,jWjSY7cktaQ,b'Tabasumm'
XM8mvUYI73T,sB1IHYu2xQT,b'Gumisiriza'
XM8mvUYI73T,ENRjVGxVL6l,b'Kiiza'
XM8mvUYI73T,Gy1jHsTp9P6,b'23'
fCOBVhvaVgz,Ewi7FUfcHAD,b'776921518i'
fCOBVhvaVgz,GnL13HAVFOm,b'Male'
fCOBVhvaVgz,ZkNZOxS24k7,b'3071/24'
fCOBVhvaVgz,jWjSY7cktaQ,b'Cacia'
fCOBVhvaVgz,sB1IHYu2xQT,b'Angom'
fCOBVhvaVgz,ENRjVGxVL6l,b'Aciro'
fCOBVhvaVgz,Gy1jHsTp9P6,b'33'
Aho2v7HYn1v,Ewi7FUfcHAD,b'906930166x'
Aho2v7HYn1v,GnL13HAVFOm,b'Male'
Aho2v7HYn1v,ZkNZOxS24k7,b'5819/26'
Aho2v7HYn1v,jWjSY7cktaQ,b'Daania'
Aho2v7HYn1v,sB1IHYu2xQT,b'Twebaze'
Aho2v7HYn1v,ENRjVGxVL6l,b'Namatovu'
Aho2v7HYn1v,Gy1jHsTp9P6,b'36'
lXRgFFr8rB4,Ewi7FUfcHAD,b'835376399h'
lXRgFFr8rB4,GnL13HAVFOm,b'Male'
lXRgFFr8rB4,ZkNZOxS24k7,b'2550/40'
lXRgFFr8rB4,jWjSY7cktaQ,b'Cade'
lXRgFFr8rB4,sB1IHYu2xQT,b'Nansamba'
lXRgFFr8rB4,ENRjVGxVL6l,b'Asiimwe'
lXRgFFr8rB4,Gy1jHsTp9P6,b'30'
oNv7h7N9URW,Ewi7FUfcHAD,b'926444672g'
oNv7h7N9URW,GnL13HAVFOm,b'Male'
oNv7h7N9URW,ZkNZOxS24k7,b'4228/26'
oNv7h7N9URW,jWjSY7cktaQ,b'Dabhit'
oNv7h7N9URW,sB1IHYu2xQT,b'Kakooza'
oNv7h7N9URW,ENRjVGxVL6l,b'Chemutai'
oNv7h7N9URW,Gy1jHsTp9P6,b'65'
GBKR6gLmoZe,Ewi7FUfcHAD,b'227914595t'
GBKR6gLmoZe,GnL13HAVFOm,b'Female'
GBKR6gLmoZe,ZkNZOxS24k7,b'4081/27'
GBKR6gLmoZe,jWjSY7cktaQ,b'Baahir'
GBKR6gLmoZe,sB1IHYu2xQT,b'Anyango'
GBKR6gLmoZe,ENRjVGxVL6l,b'Kyomukama'
GBKR6gLmoZe,Gy1jHsTp9P6,b'33'
FPLI6V3pid2,Ewi7FUfcHAD,b'677976340g'
FPLI6V3pid2,GnL13HAVFOm,b'Female'
FPLI6V3pid2,ZkNZOxS24k7,b'3825/94'
FPLI6V3pid2,jWjSY7cktaQ,b'Dabir'
FPLI6V3pid2,sB1IHYu2xQT,b'Kyarisiima'
FPLI6V3pid2,ENRjVGxVL6l,b'Acayo'
FPLI6V3pid2,Gy1jHsTp9P6,b'31'
uXTJmGOzWgD,Ewi7FUfcHAD,b'262206088k'
uXTJmGOzWgD,GnL13HAVFOm,b'Female'
uXTJmGOzWgD,ZkNZOxS24k7,b'5570/46'
uXTJmGOzWgD,jWjSY7cktaQ,b'Cadman'
uXTJmGOzWgD,sB1IHYu2xQT,b'Namanda'
uXTJmGOzWgD,ENRjVGxVL6l,b'Namatovu'
uXTJmGOzWgD,Gy1jHsTp9P6,b'43'
YohKOtrpvWw,Ewi7FUfcHAD,b'561886892l'
YohKOtrpvWw,GnL13HAVFOm,b'Female'
YohKOtrpvWw,ZkNZOxS24k7,b'3002/69'
YohKOtrpvWw,jWjSY7cktaQ,b'Taamraparnee'
YohKOtrpvWw,sB1IHYu2xQT,b'Nalwoga'
YohKOtrpvWw,ENRjVGxVL6l,b'Musisi'
YohKOtrpvWw,Gy1jHsTp9P6,b'18'
xIPRNDcSNMu,Ewi7FUfcHAD,b'348002493j'
xIPRNDcSNMu,GnL13HAVFOm,b'Female'
xIPRNDcSNMu,ZkNZOxS24k7,b'6810/15'
xIPRNDcSNMu,jWjSY7cktaQ,b'Zackariya'
xIPRNDcSNMu,sB1IHYu2xQT,b'Nakazibwe'
xIPRNDcSNMu,ENRjVGxVL6l,b'Kafuko'
xIPRNDcSNMu,Gy1jHsTp9P6,b'52'
V5xnvdta3LR,Ewi7FUfcHAD,b'841649032d'
V5xnvdta3LR,GnL13HAVFOm,b'Female'
V5xnvdta3LR,ZkNZOxS24k7,b'4570/99'
V5xnvdta3LR,jWjSY7cktaQ,b'Saabir'
V5xnvdta3LR,sB1IHYu2xQT,b'Mutebi'
V5xnvdta3LR,ENRjVGxVL6l,b'Okiror'
V5xnvdta3LR,Gy1jHsTp9P6,b'28'
bjwfsQ6XUGX,Ewi7FUfcHAD,b'720509376z'
bjwfsQ6XUGX,GnL13HAVFOm,b'Male'
bjwfsQ6XUGX,ZkNZOxS24k7,b'1620/76'
bjwfsQ6XUGX,jWjSY7cktaQ,b'Tabitha'
bjwfsQ6XUGX,sB1IHYu2xQT,b'Akullo'
bjwfsQ6XUGX,ENRjVGxVL6l,b'Nantongo'
bjwfsQ6XUGX,Gy1jHsTp9P6,b'43'
hBxt1too682,Ewi7FUfcHAD,b'104270665t'
hBxt1too682,GnL13HAVFOm,b'Male'
hBxt1too682,ZkNZOxS24k7,b'8510/10'
hBxt1too682,jWjSY7cktaQ,b'Fabroni'
hBxt1too682,sB1IHYu2xQT,b'Bwambale'
hBxt1too682,ENRjVGxVL6l,b'Acen'
hBxt1too682,Gy1jHsTp9P6,b'55'
i6c8LGDw8eV,Ewi7FUfcHAD,b'814328813w'
i6c8LGDw8eV,GnL13HAVFOm,b'Female'
i6c8LGDw8eV,ZkNZOxS24k7,b'3146/80'
i6c8LGDw8eV,jWjSY7cktaQ,b'Yadgiri'
i6c8LGDw8eV,sB1IHYu2xQT,b'Nanyonjo'
i6c8LGDw8eV,ENRjVGxVL6l,b'Nansamba'
i6c8LGDw8eV,Gy1jHsTp9P6,b'57'
sr3qULKCsTE,Ewi7FUfcHAD,b'915311904d'
sr3qULKCsTE,GnL13HAVFOm,b'Female'
sr3qULKCsTE,ZkNZOxS24k7,b'4192/89'
sr3qULKCsTE,jWjSY7cktaQ,b'Ealaot Wadass'
sr3qULKCsTE,sB1IHYu2xQT,b'Amoding'
sr3qULKCsTE,ENRjVGxVL6l,b'Adeke'
sr3qULKCsTE,Gy1jHsTp9P6,b'37'
wFJfgu31wf4,Ewi7FUfcHAD,b'438920146q'
wFJfgu31wf4,GnL13HAVFOm,b'Female'
wFJfgu31wf4,ZkNZOxS24k7,b'8003/36'
wFJfgu31wf4,jWjSY7cktaQ,b'Eadbeorht'
wFJfgu31wf4,sB1IHYu2xQT,b'Ayebazibwe'
wFJfgu31wf4,ENRjVGxVL6l,b'Nantale'
wFJfgu31wf4,Gy1jHsTp9P6,b'24'
CMZ7xhwRVGo,Ewi7FUfcHAD,b'579894312i'
CMZ7xhwRVGo,GnL13HAVFOm,b'Female'
CMZ7xhwRVGo,ZkNZOxS24k7,b'8560/84'
CMZ7xhwRVGo,jWjSY7cktaQ,b'Cabbon'
CMZ7xhwRVGo,sB1IHYu2xQT,b'Namanda'
CMZ7xhwRVGo,ENRjVGxVL6l,b'Anyango'
CMZ7xhwRVGo,Gy1jHsTp9P6,b'20'
ZV2Krtcq5cz,Ewi7FUfcHAD,b'208012698z'
ZV2Krtcq5cz,GnL13HAVFOm,b'Male'
ZV2Krtcq5cz,ZkNZOxS24k7,b'6934/74'
ZV2Krtcq5cz,jWjSY7cktaQ,b'Eadlyn'
ZV2Krtcq5cz,sB1IHYu2xQT,b'Acio'
ZV2Krtcq5cz,ENRjVGxVL6l,b'Nayiga'
ZV2Krtcq5cz,Gy1jHsTp9P6,b'20'
erg3OhiLigd,Ewi7FUfcHAD,b'228497565v'
erg3OhiLigd,GnL13HAVFOm,b'Female'
erg3OhiLigd,ZkNZOxS24k7,b'4699/76'
erg3OhiLigd,jWjSY7cktaQ,b'Naajy'
erg3OhiLigd,sB1IHYu2xQT,b'Nakamya'
erg3OhiLigd,ENRjVGxVL6l,b'Nabukenya'
erg3OhiLigd,Gy1jHsTp9P6,b'56'
unC9guzp1pC,Ewi7FUfcHAD,b'240451290j'
unC9guzp1pC,GnL13HAVFOm,b'Female'
unC9guzp1pC,ZkNZOxS24k7,b'1564/53'
unC9guzp1pC,jWjSY7cktaQ,b'Yadav'
unC9guzp1pC,sB1IHYu2xQT,b'Amuge'
unC9guzp1pC,ENRjVGxVL6l,b'Orishaba'
unC9guzp1pC,Gy1jHsTp9P6,b'62'
UWi5zlKyy1V,Ewi7FUfcHAD,b'879604367i'
UWi5zlKyy1V,GnL13HAVFOm,b'Female'
UWi5zlKyy1V,ZkNZOxS24k7,b'5040/35'
UWi5zlKyy1V,jWjSY7cktaQ,b'Cacamwri'
UWi5zlKyy1V,sB1IHYu2xQT,b'Akello'
UWi5zlKyy1V,ENRjVGxVL6l,b'Masereka'
UWi5zlKyy1V,Gy1jHsTp9P6,b'23'
nsru4dk3JbS,Ewi7FUfcHAD,b'579535050b'
nsru4dk3JbS,GnL13HAVFOm,b'Male'
nsru4dk3JbS,ZkNZOxS24k7,b'8673/44'
nsru4dk3JbS,jWjSY7cktaQ,b'Fabian'
nsru4dk3JbS,sB1IHYu2xQT,b'Musimenta'
nsru4dk3JbS,ENRjVGxVL6l,b'Mudondo'
nsru4dk3JbS,Gy1jHsTp9P6,b'51'
VT3E8XqHqfG,Ewi7FUfcHAD,b'538031983o'
VT3E8XqHqfG,GnL13HAVFOm,b'Female'
VT3E8XqHqfG,ZkNZOxS24k7,b'1742/53'
VT3E8XqHqfG,jWjSY7cktaQ,b'Naadir'
VT3E8XqHqfG,sB1IHYu2xQT,b'Nafuna'
VT3E8XqHqfG,ENRjVGxVL6l,b'Ngobi'
VT3E8XqHqfG,Gy1jHsTp9P6,b'43'
ipbEowoZ4ns,Ewi7FUfcHAD,b'100374123t'
ipbEowoZ4ns,GnL13HAVFOm,b'Male'
ipbEowoZ4ns,ZkNZOxS24k7,b'7881/83'
ipbEowoZ4ns,jWjSY7cktaQ,b'Taamraparnee'
ipbEowoZ4ns,sB1IHYu2xQT,b'Katushabe'
ipbEowoZ4ns,ENRjVGxVL6l,b'Kyarisiima'
ipbEowoZ4ns,Gy1jHsTp9P6,b'64'
oxSAyCU5t6R,Ewi7FUfcHAD,b'880489948i'
oxSAyCU5t6R,GnL13HAVFOm,b'Male'
oxSAyCU5t6R,ZkNZOxS24k7,b'8195/21'
oxSAyCU5t6R,jWjSY7cktaQ,b'Yadhavan'
oxSAyCU5t6R,sB1IHYu2xQT,b'Atuhaire'
oxSAyCU5t6R,ENRjVGxVL6l,b'Nanyanzi'
oxSAyCU5t6R,Gy1jHsTp9P6,b'46'
f2voVl49Clg,Ewi7FUfcHAD,b'384119448n'
f2voVl49Clg,GnL13HAVFOm,b'Female'
f2voVl49Clg,ZkNZOxS24k7,b'4420/69'
f2voVl49Clg,jWjSY7cktaQ,b'Dad'
f2voVl49Clg,sB1IHYu2xQT,b'Ayoo'
f2voVl49Clg,ENRjVGxVL6l,b'Akello'
f2voVl49Clg,Gy1jHsTp9P6,b'19'
GHJKtOeU3MZ,Ewi7FUfcHAD,b'313381770h'
GHJKtOeU3MZ,GnL13HAVFOm,b'Female'
GHJKtOeU3MZ,ZkNZOxS24k7,b'8800/36'
GHJKtOeU3MZ,jWjSY7cktaQ,b'Taamir'
GHJKtOeU3MZ,sB1IHYu2xQT,b'Kizito'
GHJKtOeU3MZ,ENRjVGxVL6l,b'Nakimuli'
GHJKtOeU3MZ,Gy1jHsTp9P6,b'51'
uyDtqjaDExI,Ewi7FUfcHAD,b'974303049d'
uyDtqjaDExI,GnL13HAVFOm,b'Female'
uyDtqjaDExI,ZkNZOxS24k7,b'3274/81'
uyDtqjaDExI,jWjSY7cktaQ,b'Tabitha'
uyDtqjaDExI,sB1IHYu2xQT,b'Nanfuka'
uyDtqjaDExI,ENRjVGxVL6l,b'Ejang'
uyDtqjaDExI,Gy1jHsTp9P6,b'20'
NAlw5hSVjmo,Ewi7FUfcHAD,b'487732150q'
NAlw5hSVjmo,GnL13HAVFOm,b'Female'
NAlw5hSVjmo,ZkNZOxS24k7,b'2283/40'
NAlw5hSVjmo,jWjSY7cktaQ,b'Baasit'
NAlw5hSVjmo,sB1IHYu2xQT,b'Ejang'
NAlw5hSVjmo,ENRjVGxVL6l,b'Kembabazi'
NAlw5hSVjmo,Gy1jHsTp9P6,b'31'
J8GVkHnEAVR,Ewi7FUfcHAD,b'838608489h'
J8GVkHnEAVR,GnL13HAVFOm,b'Female'
J8GVkHnEAVR,ZkNZOxS24k7,b'4272/65'
J8GVkHnEAVR,jWjSY7cktaQ,b'Baapiraaju'
J8GVkHnEAVR,sB1IHYu2xQT,b'Kebirungi'
J8GVkHnEAVR,ENRjVGxVL6l,b'Asaba'
J8GVkHnEAVR,Gy1jHsTp9P6,b'49'
FVkZyfEjBW4,Ewi7FUfcHAD,b'113715002r'
FVkZyfEjBW4,GnL13HAVFOm,b'Female'
FVkZyfEjBW4,ZkNZOxS24k7,b'5892/59'
FVkZyfEjBW4,jWjSY7cktaQ,b'Bale'
FVkZyfEjBW4,sB1IHYu2xQT,b'Nakitto'
FVkZyfEjBW4,ENRjVGxVL6l,b'Namagembe'
FVkZyfEjBW4,Gy1jHsTp9P6,b'50'
IBrgUo04Vah,Ewi7FUfcHAD,b'378312447g'
IBrgUo04Vah,GnL13HAVFOm,b'Female'
IBrgUo04Vah,ZkNZOxS24k7,b'9535/40'
IBrgUo04Vah,jWjSY7cktaQ,b'Yadavi'
IBrgUo04Vah,sB1IHYu2xQT,b'Namatovu'
IBrgUo04Vah,ENRjVGxVL6l,b'Okwir'
IBrgUo04Vah,Gy1jHsTp9P6,b'51'
pDKdy5tYEAo,Ewi7FUfcHAD,b'404931751m'
pDKdy5tYEAo,GnL13HAVFOm,b'Female'
pDKdy5tYEAo,ZkNZOxS24k7,b'2444/87'
pDKdy5tYEAo,jWjSY7cktaQ,b'Saaleha'
pDKdy5tYEAo,sB1IHYu2xQT,b'Nambozo'
pDKdy5tYEAo,ENRjVGxVL6l,b'Orishaba'
pDKdy5tYEAo,Gy1jHsTp9P6,b'62'
AaYJs4Y8st9,Ewi7FUfcHAD,b'387958926p'
AaYJs4Y8st9,GnL13HAVFOm,b'Male'
AaYJs4Y8st9,ZkNZOxS24k7,b'4889/59'
AaYJs4Y8st9,jWjSY7cktaQ,b'Taahir'
AaYJs4Y8st9,sB1IHYu2xQT,b'Ayoo'
AaYJs4Y8st9,ENRjVGxVL6l,b'Kakooza'
AaYJs4Y8st9,Gy1jHsTp9P6,b'28'
DcpBzjNP5TG,Ewi7FUfcHAD,b'160451268w'
DcpBzjNP5TG,GnL13HAVFOm,b'Female'
DcpBzjNP5TG,ZkNZOxS24k7,b'6091/17'
DcpBzjNP5TG,jWjSY7cktaQ,b'Baalim'
DcpBzjNP5TG,sB1IHYu2xQT,b'Aguti'
DcpBzjNP5TG,ENRjVGxVL6l,b'Ssentongo'
DcpBzjNP5TG,Gy1jHsTp9P6,b'43'
j3qBS4lrRfO,Ewi7FUfcHAD,b'202233333m'
j3qBS4lrRfO,GnL13HAVFOm,b'Female'
j3qBS4lrRfO,ZkNZOxS24k7,b'3560/46'
j3qBS4lrRfO,jWjSY7cktaQ,b'Naagendra'
j3qBS4lrRfO,sB1IHYu2xQT,b'Namanya'
j3qBS4lrRfO,ENRjVGxVL6l,b'Byamugisha'
j3qBS4lrRfO,Gy1jHsTp9P6,b'26'
LHTdwRRX8li,Ewi7FUfcHAD,b'121669150b'
LHTdwRRX8li,GnL13HAVFOm,b'Male'
LHTdwRRX8li,ZkNZOxS24k7,b'9703/13'
LHTdwRRX8li,jWjSY7cktaQ,b'Taahir'
LHTdwRRX8li,sB1IHYu2xQT,b'Ahimbisibwe'
LHTdwRRX8li,ENRjVGxVL6l,b'Mbambu'
LHTdwRRX8li,Gy1jHsTp9P6,b'57'
b6pwaSP1Fsr,Ewi7FUfcHAD,b'415183392u'
b6pwaSP1Fsr,GnL13HAVFOm,b'Male'
b6pwaSP1Fsr,ZkNZOxS24k7,b'4763/68'
b6pwaSP1Fsr,jWjSY7cktaQ,b'Ea'
b6pwaSP1Fsr,sB1IHYu2xQT,b'Kaahwa'
b6pwaSP1Fsr,ENRjVGxVL6l,b'Candiru'
b6pwaSP1Fsr,Gy1jHsTp9P6,b'33'
K7BOOWpeFUb,Ewi7FUfcHAD,b'663853682y'
K7BOOWpeFUb,GnL13HAVFOm,b'Female'
K7BOOWpeFUb,ZkNZOxS24k7,b'9951/69'
K7BOOWpeFUb,jWjSY7cktaQ,b'Fabron'
K7BOOWpeFUb,sB1IHYu2xQT,b'Mujuni'
K7BOOWpeFUb,ENRjVGxVL6l,b'Nakabugo'
K7BOOWpeFUb,Gy1jHsTp9P6,b'32'
EXa2MPJQSPV,Ewi7FUfcHAD,b'658118808a'
EXa2MPJQSPV,GnL13HAVFOm,b'Male'
EXa2MPJQSPV,ZkNZOxS24k7,b'2509/16'
EXa2MPJQSPV,jWjSY7cktaQ,b'Tab'
EXa2MPJQSPV,sB1IHYu2xQT,b'Mugume'
EXa2MPJQSPV,ENRjVGxVL6l,b'Naturinda'
EXa2MPJQSPV,Gy1jHsTp9P6,b'41'
GdvF9T9Irwf,Ewi7FUfcHAD,b'377946353u'
GdvF9T9Irwf,GnL13HAVFOm,b'Male'
GdvF9T9Irwf,ZkNZOxS24k7,b'4243/80'
GdvF9T9Irwf,jWjSY7cktaQ,b'D\xe2\x80\x9awei'
GdvF9T9Irwf,sB1IHYu2xQT,b'Kyaligonza'
GdvF9T9Irwf,ENRjVGxVL6l,b'Bukenya'
GdvF9T9Irwf,Gy1jHsTp9P6,b'23'
JHwamYZfHlX,Ewi7FUfcHAD,b'808595894d'
JHwamYZfHlX,GnL13HAVFOm,b'Male'
JHwamYZfHlX,ZkNZOxS24k7,b'7807/79'
JHwamYZfHlX,jWjSY7cktaQ,b'Ealhhard'
JHwamYZfHlX,sB1IHYu2xQT,b'Namulondo'
JHwamYZfHlX,ENRjVGxVL6l,b'Kabugho'
JHwamYZfHlX,Gy1jHsTp9P6,b'40'
PPcA9U0OZHF,Ewi7FUfcHAD,b'578919929m'
PPcA9U0OZHF,GnL13HAVFOm,b'Male'
PPcA9U0OZHF,ZkNZOxS24k7,b'2058/44'
PPcA9U0OZHF,jWjSY7cktaQ,b'Yaachana'
PPcA9U0OZHF,sB1IHYu2xQT,b'Mulindwa'
PPcA9U0OZHF,ENRjVGxVL6l,b'Nalwanga'
PPcA9U0OZHF,Gy1jHsTp9P6,b'47'
luEQgGhfvLm,Ewi7FUfcHAD,b'214746810a'
luEQgGhfvLm,GnL13HAVFOm,b'Female'
luEQgGhfvLm,ZkNZOxS24k7,b'6245/89'
luEQgGhfvLm,jWjSY7cktaQ,b'Zackariya'
luEQgGhfvLm,sB1IHYu2xQT,b'Nazziwa'
luEQgGhfvLm,ENRjVGxVL6l,b'Namata'
luEQgGhfvLm,Gy1jHsTp9P6,b'19'
cKHKjTEpFn9,Ewi7FUfcHAD,b'366513862l'
cKHKjTEpFn9,GnL13HAVFOm,b'Female'
cKHKjTEpFn9,ZkNZOxS24k7,b'8608/28'
cKHKjTEpFn9,jWjSY7cktaQ,b'Baalaa'
cKHKjTEpFn9,sB1IHYu2xQT,b'Namutebi'
cKHKjTEpFn9,ENRjVGxVL6l,b'Thembo'
cKHKjTEpFn9,Gy1jHsTp9P6,b'25'
TjN6YMBV8h6,Ewi7FUfcHAD,b'472768201d'
TjN6YMBV8h6,GnL13HAVFOm,b'Male'
TjN6YMBV8h6,ZkNZOxS24k7,b'2123/49'
TjN6YMBV8h6,jWjSY7cktaQ,b'Acanit'
TjN6YMBV8h6,sB1IHYu2xQT,b'Akankwasa'
TjN6YMBV8h6,ENRjVGxVL6l,b'Kyomuhendo'
TjN6YMBV8h6,Gy1jHsTp9P6,b'40'
yuZkeojboix,Ewi7FUfcHAD,b'956669628q'
yuZkeojboix,GnL13HAVFOm,b'Female'
yuZkeojboix,ZkNZOxS24k7,b'9056/37'
yuZkeojboix,jWjSY7cktaQ,b'Baariq'
yuZkeojboix,sB1IHYu2xQT,b'Nakitto'
yuZkeojboix,ENRjVGxVL6l,b'Mugerwa'
yuZkeojboix,Gy1jHsTp9P6,b'35'
Cx2837jwUGn,Ewi7FUfcHAD,b'892966012a'
Cx2837jwUGn,GnL13HAVFOm,b'Female'
Cx2837jwUGn,ZkNZOxS24k7,b'6786/55'
Cx2837jwUGn,jWjSY7cktaQ,b'Saaliha'
Cx2837jwUGn,sB1IHYu2xQT,b'Acen'
Cx2837jwUGn,ENRjVGxVL6l,b'Isabirye'
Cx2837jwUGn,Gy1jHsTp9P6,b'19'
Wxt2nxRCPTy,Ewi7FUfcHAD,b'621000080j'
Wxt2nxRCPTy,GnL13HAVFOm,b'Male'
Wxt2nxRCPTy,ZkNZOxS24k7,b'8916/43'
Wxt2nxRCPTy,jWjSY7cktaQ,b'Tabbart'
Wxt2nxRCPTy,sB1IHYu2xQT,b'Nuwagaba'
Wxt2nxRCPTy,ENRjVGxVL6l,b'Achola'
Wxt2nxRCPTy,Gy1jHsTp9P6,b'26'
We6Hxwi2Ech,Ewi7FUfcHAD,b'147160938h'
We6Hxwi2Ech,GnL13HAVFOm,b'Male'
We6Hxwi2Ech,ZkNZOxS24k7,b'7919/90'
We6Hxwi2Ech,jWjSY7cktaQ,b'Eadmund'
We6Hxwi2Ech,sB1IHYu2xQT,b'Bukenya'
We6Hxwi2Ech,ENRjVGxVL6l,b'Akugizibwe'
We6Hxwi2Ech,Gy1jHsTp9P6,b'25'
VNIozKfPDY3,Ewi7FUfcHAD,b'622318670e'
VNIozKfPDY3,GnL13HAVFOm,b'Female'
VNIozKfPDY3,ZkNZOxS24k7,b'5581/91'
VNIozKfPDY3,jWjSY7cktaQ,b'Naanak'
VNIozKfPDY3,sB1IHYu2xQT,b'Namuddu'
VNIozKfPDY3,ENRjVGxVL6l,b'Lukwago'
VNIozKfPDY3,Gy1jHsTp9P6,b'24'
xSpGQF3UfIS,Ewi7FUfcHAD,b'915988436w'
xSpGQF3UfIS,GnL13HAVFOm,b'Male'
xSpGQF3UfIS,ZkNZOxS24k7,b'3064/33'
xSpGQF3UfIS,jWjSY7cktaQ,b'Zacarias'
xSpGQF3UfIS,sB1IHYu2xQT,b'Baluku'
xSpGQF3UfIS,ENRjVGxVL6l,b'Nabwire'
xSpGQF3UfIS,Gy1jHsTp9P6,b'60'
F4kbenFzRh7,Ewi7FUfcHAD,b'134751166s'
F4kbenFzRh7,GnL13HAVFOm,b'Female'
F4kbenFzRh7,ZkNZOxS24k7,b'9020/17'
F4kbenFzRh7,jWjSY7cktaQ,b'Naagbaalaa'
F4kbenFzRh7,sB1IHYu2xQT,b'Nakirya'
F4kbenFzRh7,ENRjVGxVL6l,b'Odongo'
F4kbenFzRh7,Gy1jHsTp9P6,b'64'
YumyWa4CBAI,Ewi7FUfcHAD,b'300081275t'
YumyWa4CBAI,GnL13HAVFOm,b'Female'
